fold,animal_id,neuron_row,x,y,z,gt_identity,pred_geometry,pred_full,is_evaluated
2,2023-01-06-08,120,61.5600014,18.3600006,23.2199993,URXR,URXR,CEPDR,true
2,2023-01-06-08,121,42.6599998,33.4799995,21.0599995,URYVR,OLQVR,URYVR,true
2,2023-01-06-08,122,62.6399994,23.7600002,24.8400002,RIAR,RIAR,RIAR,true
2,2023-01-06-08,123,66.9599991,24.8400002,25.9200001,AWAR,AWAR,RMDVR,true
2,2023-01-06-08,124,72.9000015,19.9799995,8.64000034,ASGL,ASGL,ASGL,true
2,2023-01-09-08,0,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,1,15.6599998,23.7600002,22.1399994,IL2DR,IL2R,MI,true
2,2023-01-09-08,2,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,3,48.5999985,16.7399998,24.2999992,RMDVR,RMDVR,URXR,true
2,2023-01-09-08,4,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,5,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,6,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,7,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,8,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,9,37.7999992,19.9799995,10.2600002,IL1DL,RMEL,IL1DL,true
2,2023-01-09-08,10,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,11,25.9200001,24.2999992,11.3400002,MI,M4,M3L,true
2,2023-01-09-08,12,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,13,0,0,0,,IL2DR,IL2DL,false
2,2023-01-09-08,14,0,0,0,,IL2DR,IL2DL,false
2,2023-01-09-08,15,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,16,55.6199989,17.8199997,8.64000034,SMDVL,ADLL,SMDVL,true
2,2023-01-09-08,17,0,0,0,,IL2DR,ALA,false
2,2023-01-09-08,18,0,0,0,,IL2DR,URADL,false
2,2023-01-09-08,19,53.4599991,19.9799995,10.2600002,RIAL,AVEL,RIAL,true
2,2023-01-09-08,20,61.0200005,33.4799995,18.8999996,SMDD?,SMDDL,SMDDL,false
2,2023-01-09-08,21,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,22,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,23,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,24,35.6399994,18.3600006,18.3600006,OLLR,URBR,OLLR,true
2,2023-01-09-08,25,22.6800003,39.9599991,11.3400002,URYVL,URAVL,URYVR,true
2,2023-01-09-08,26,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,27,30.2399998,35.6399994,12.4200001,NSML,IL2VL,NSMR,true
2,2023-01-09-08,28,0,0,0,,IL2DR,ALA,false
2,2023-01-09-08,29,34.0200005,24.2999992,20.5200005,M3R,URYVL,IL1VL,true
2,2023-01-09-08,30,67.5,16.2000008,11.8800001,RIVL,M1,RIVL,true
2,2023-01-09-08,31,62.0999985,23.7600002,23.7600002,RIBR,AIBR,AUAR,true
2,2023-01-09-08,32,41.5800018,14.5799999,12.96,OLQDL,RID,OLQDL,true
2,2023-01-09-08,33,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,34,18.8999996,33.4799995,24.2999992,IL1V?,NSMR,IL1VR,false
2,2023-01-09-08,35,27.5400009,35.6399994,12.4200001,I2L,I2L,URAVL,true
2,2023-01-09-08,36,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,37,0,0,0,,IL2DR,ALA,false
2,2023-01-09-08,38,38.8800011,25.3799992,24.8400002,IL2R,OLQVR,IL2VR,true
2,2023-01-09-08,39,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,40,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,41,16.2000008,35.0999985,11.8800001,I1L,I1L,IL2VL,true
2,2023-01-09-08,42,32.4000015,16.2000008,16.7399998,OLQDR,OLQDR,URBR,true
2,2023-01-09-08,43,69.6600037,18.3600006,24.2999992,AVDR,FLPR,AVDR,true
2,2023-01-09-08,44,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,45,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,46,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,47,76.6800003,37.7999992,24.2999992,AVL,AIMR,AIYR,true
2,2023-01-09-08,48,37.2599983,15.6599998,15.6599998,URYDR,OLLR,URYDR,true
2,2023-01-09-08,49,11.8800001,31.3199997,18.3600006,I1R,I1R,I1L,true
2,2023-01-09-08,50,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,51,42.6599998,31.8600006,13.5,OLQV?,IL1VR,OLQVL,false
2,2023-01-09-08,52,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,53,57.2400017,13.5,21.6000004,AWBR,ASGR,ASGR,true
2,2023-01-09-08,54,52.3800011,22.1399994,8.10000038,SAAVL,AVEL,RMDVL,true
2,2023-01-09-08,55,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,56,0,0,0,,IL2DR,M4,false
2,2023-01-09-08,57,68.5800018,30.7800007,29.1599998,SMBV?,RMDDR,AUAR,false
2,2023-01-09-08,58,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,59,27.5400009,25.9200001,23.2199993,NSMR,M3R,I2R,true
2,2023-01-09-08,60,36.1800003,31.3199997,14.04,M3L,IL1VL,IL2VL,true
2,2023-01-09-08,61,41.5800018,18.3600006,21.0599995,RMER,RMER,RMER,true
2,2023-01-09-08,62,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,63,56.7000008,27.5400009,9.18000031,AWCL,AWCL,RMDL,true
2,2023-01-09-08,64,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,65,0,0,0,,IL2DR,IL2DL,false
2,2023-01-09-08,66,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,67,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,68,48.0600014,31.3199997,17.8199997,CEPVR,RMEV,CEPVR,true
2,2023-01-09-08,69,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,70,67.5,14.5799999,20.5200005,AVJR,AVDR,AVJR,true
2,2023-01-09-08,71,67.5,26.4599991,24.2999992,RIMR,RICR,RIMR,true
2,2023-01-09-08,72,58.8600006,22.6800003,24.2999992,AIB?,AIBR,AIBR,false
2,2023-01-09-08,73,70.7399979,12.96,16.2000008,AIN?,M1,ASIR,false
2,2023-01-09-08,74,46.4399986,30.2399998,13.5,CEPVL,CEPVL,IL1VL,true
2,2023-01-09-08,75,0,0,0,,IL2DR,IL2DL,false
2,2023-01-09-08,76,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,77,42.1199989,25.9200001,8.64000034,RMEL,BAGL,CEPVL,true
2,2023-01-09-08,78,53.4599991,27.5400009,8.10000038,AVAL,RMDL,AVAL,true
2,2023-01-09-08,79,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,80,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,81,50.7599983,12.4200001,15.6599998,CEPDR,URXR,CEPDR,true
2,2023-01-09-08,82,67.5,24.2999992,10.8000002,AVJL,RIML,AVDL,true
2,2023-01-09-08,83,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,84,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,85,14.5799999,21.0599995,12.4200001,IL2DL,I3,M4,true
2,2023-01-09-08,86,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,87,89.6399994,38.3400002,16.7399998,ADA?,AIML,AVKR,false
2,2023-01-09-08,88,92.8799973,38.3400002,16.2000008,RMG?,AIML,AVKL,false
2,2023-01-09-08,89,52.9199982,16.2000008,10.8000002,URXL,URXL,CEPDL,true
2,2023-01-09-08,90,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,91,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,92,18.8999996,27,4.32000017,URBL,IL2L,URBL,true
2,2023-01-09-08,93,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,94,59.4000015,25.3799992,9.72000027,AWBL,AIBL,AWCL,true
2,2023-01-09-08,95,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,96,70.7399979,14.5799999,21.6000004,ADE?,ADER,AINR,false
2,2023-01-09-08,97,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,98,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,99,67.5,29.1599998,20.5200005,AIZ?,RIS,AIZR,false
2,2023-01-09-08,100,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,101,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,102,77.7600021,37.2599983,22.1399994,AIM?,AIMR,AIMR,false
2,2023-01-09-08,103,51.2999992,28.6200008,22.6800003,RIH,RMEV,SAADR,true
2,2023-01-09-08,104,64.8000031,25.9200001,11.3400002,AVDL,AUAL,AVDL,true
2,2023-01-09-08,105,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,106,57.7799988,16.7399998,21.6000004,AWAR,ASHR,AWAR,true
2,2023-01-09-08,107,53.4599991,19.4400005,24.2999992,AVER,AWCR,AVER,true
2,2023-01-09-08,108,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,109,52.3800011,17.2800007,7.55999994,CEPDL,URXL,URXL,true
2,2023-01-09-08,110,27.5400009,22.6800003,10.8000002,I3,M4,I3,true
2,2023-01-09-08,111,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,112,65.3399963,13.5,15.1199999,RIVR,RIVR,RIVR,true
2,2023-01-09-08,113,0,0,0,,IL2DR,M4,false
2,2023-01-09-08,114,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,115,0,0,0,,IL2DR,IL2DL,false
2,2023-01-09-08,116,0,0,0,,IL2DR,SAAVL,false
2,2023-01-09-08,117,36.7200012,17.8199997,13.5,IL1DR,OLLR,IL1DR,true
2,2023-01-09-08,118,0,0,0,,IL2DR,URADL,false
2,2023-01-09-08,119,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,120,65.8799973,21.0599995,25.3799992,AVBR,AIZR,AVBR,true
2,2023-01-09-08,121,0,0,0,,IL2DR,URYDL,false
2,2023-01-09-08,122,72.9000015,30.7800007,21.0599995,RIC?,AIML,RICR,false
2,2023-01-09-08,123,0,0,0,,IL2DR,M4,false
2,2023-01-09-08,124,0,0,0,,IL2DR,IL2DL,false
2,2023-01-09-08,125,15.1199999,28.0799999,5.4000001,IL2L,IL2L,MCL,true
2,2023-01-09-08,126,53.4599991,14.04,13.5,URXR,RIAR,AWBL,true
2,2023-01-09-08,127,0,0,0,,IL2DR,OLLL,false
2,2023-01-09-08,128,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-08,129,54.5400009,32.4000015,21.6000004,SAAD?,RIH,RMEV,false
2,2023-01-09-08,130,38.8800011,24.8400002,6.48000002,OLLL,RMEL,OLLL,true
2,2023-01-09-15,0,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,1,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,2,69.6600037,24.2999992,6.48000002,ASEL,ASHL,ASEL,true
2,2023-01-09-15,3,67.5,28.6200008,10.8000002,AIBL,AVEL,AIBL,true
2,2023-01-09-15,4,79.9199982,21.0599995,4.32000017,AINL,AINL,AINL,true
2,2023-01-09-15,5,75.0599976,23.7600002,22.1399994,AIZR,RIMR,AIZR,true
2,2023-01-09-15,6,25.3799992,36.1800003,7.55999994,NSML,NSML,NSML,true
2,2023-01-09-15,7,65.8799973,21.6000004,5.4000001,AWBL,AWBL,ASHL,true
2,2023-01-09-15,8,69.6600037,14.5799999,21.6000004,AVJR,AVJR,AVJR,true
2,2023-01-09-15,9,55.6199989,27.5400009,4.86000013,RMDVL,RMDVL,RMDVL,true
2,2023-01-09-15,10,40.5,23.7600002,19.4400005,URBR,URBR,IL2L,true
2,2023-01-09-15,11,53.4599991,31.3199997,17.2800007,CEPVR,RMEV,CEPVR,true
2,2023-01-09-15,12,71.8199997,24.2999992,21.0599995,RIBR,RIBR,RIBR,true
2,2023-01-09-15,13,37.7999992,22.6800003,17.2800007,OLLR,OLLR,OLLR,true
2,2023-01-09-15,14,65.8799973,29.1599998,6.48000002,AWCL,AWCL,AWCL,true
2,2023-01-09-15,15,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,16,56.7000008,22.6800003,7.55999994,SAAVL,SAAVL,SAAVL,true
2,2023-01-09-15,17,96.1200027,25.9200001,8.64000034,ADEL,FLPL,ADEL,true
2,2023-01-09-15,18,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,19,55.6199989,22.6800003,23.7600002,RMDVR,RMDVR,RMDVR,true
2,2023-01-09-15,20,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,21,38.3400002,28.0799999,18.8999996,URYVR,URYVR,OLQVR,true
2,2023-01-09-15,22,41.0400009,27,7.01999998,IL1L,URBL,IL1L,true
2,2023-01-09-15,23,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,24,106.919998,24.8400002,9.18000031,ADAL,ADAL,ADEL,true
2,2023-01-09-15,25,68.5800018,25.3799992,20.5200005,AWAR,AIBR,ASHR,true
2,2023-01-09-15,26,39.9599991,24.2999992,7.01999998,OLLL,OLLL,OLLL,true
2,2023-01-09-15,27,48.0600014,29.1599998,18.8999996,OLQVR,OLQVR,OLQVR,true
2,2023-01-09-15,28,81,10.2600002,15.6599998,M1,M1,M1,true
2,2023-01-09-15,29,71.2799988,11.8800001,17.8199997,RIVR,RIVR,RIVR,true
2,2023-01-09-15,30,41.5800018,32.4000015,9.18000031,URYVL,IL1VL,URYVL,true
2,2023-01-09-15,31,34.0200005,20.5200005,20.5200005,IL2DR,URYDR,IL2R,true
2,2023-01-09-15,32,42.1199989,19.4400005,17.8199997,URYDR,URYDR,URBR,true
2,2023-01-09-15,33,65.3399963,17.2800007,19.9799995,ASGR,AWAR,ASGR,true
2,2023-01-09-15,34,68.0400009,19.9799995,23.7600002,ASER,ASER,AVDR,true
2,2023-01-09-15,35,8.64000034,32.9399986,15.6599998,I1R,I1R,I1R,true
2,2023-01-09-15,36,77.7600021,21.0599995,27,FLPR,FLPR,RICR,true
2,2023-01-09-15,37,58.8600006,10.2600002,18.3600006,CEPDR,CEPDR,SMDVR,true
2,2023-01-09-15,38,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,39,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,40,102.059998,34.5600014,19.4400005,VB02,VB02,VB02,true
2,2023-01-09-15,41,64.2600021,19.4400005,7.01999998,AWBR,AWAL,AWBL,true
2,2023-01-09-15,42,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,43,102.059998,27,23.7600002,AQR,AQR,AQR,true
2,2023-01-09-15,44,62.6399994,25.3799992,19.9799995,AVER,AVER,AVER,true
2,2023-01-09-15,45,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,46,12.4200001,39.9599991,14.04,IL2VR,IL2VR,IL2VR,true
2,2023-01-09-15,47,82.0800018,28.6200008,9.18000031,RICL,RICL,RICL,true
2,2023-01-09-15,48,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,49,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,50,58.3199997,15.1199999,5.4000001,CEPDL,CEPDL,CEPDL,true
2,2023-01-09-15,51,67.5,31.8600006,12.4200001,RMDDL,SMDDL,RMDDL,true
2,2023-01-09-15,52,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,53,46.4399986,24.2999992,20.5200005,RMER,RMER,RMER,true
2,2023-01-09-15,54,72.9000015,15.6599998,23.2199993,AINR,AINR,AVJR,true
2,2023-01-09-15,55,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,56,59.9399986,24.2999992,22.6800003,AVAR,AVAR,AVAR,true
2,2023-01-09-15,57,70.1999969,21.6000004,8.10000038,RIBL,AVHL,RIBL,true
2,2023-01-09-15,58,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,59,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,60,45.3600006,17.8199997,16.2000008,OLQDR,OLQDR,OLQDR,true
2,2023-01-09-15,61,73.4400024,24.2999992,6.48000002,AVDL,AVDL,AVDL,true
2,2023-01-09-15,62,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,63,68.5800018,15.1199999,9.72000027,ASIL,ADLL,ASIL,true
2,2023-01-09-15,64,66.4199982,25.9200001,24.2999992,AWCR,AWCR,AWCR,true
2,2023-01-09-15,65,71.2799988,24.8400002,24.2999992,AUAR,AUAR,AUAR,true
2,2023-01-09-15,66,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,67,23.7600002,24.2999992,11.3400002,I3,I3,I3,true
2,2023-01-09-15,68,49.6800003,31.8600006,11.8800001,CEPVL,CEPVL,CEPVL,true
2,2023-01-09-15,69,59.9399986,17.8199997,5.4000001,SMDVL,SMDVL,SMDVL,true
2,2023-01-09-15,70,71.8199997,28.6200008,7.55999994,AUAL,AWCL,AUAL,true
2,2023-01-09-15,71,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-15,72,68.0400009,14.04,17.2800007,ASIR,ASIR,ASIR,true
2,2023-01-09-15,73,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,74,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,75,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,76,9.72000027,34.0200005,8.64000034,I1L,I1L,I1L,true
2,2023-01-09-15,77,31.3199997,31.8600006,8.64000034,M3L,M3L,M3L,true
2,2023-01-09-15,78,30.7800007,29.7000008,17.2800007,M3R,M3R,M3R,true
2,2023-01-09-15,79,66.4199982,26.4599991,19.4400005,AIBR,AIBR,AIBR,true
2,2023-01-09-15,80,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-15,81,98.2799988,29.7000008,16.2000008,AVK?,AIML,AVKL,false
2,2023-01-09-15,82,44.8199997,31.3199997,8.10000038,OLQVL,OLQVL,OLQVL,true
2,2023-01-09-15,83,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,84,23.7600002,33.4799995,9.72000027,MCL,MCL,MCL,true
2,2023-01-09-15,85,71.8199997,12.4200001,10.2600002,RIVL,RIVL,RIVL,true
2,2023-01-09-15,86,29.1599998,31.3199997,5.94000006,IL2DL,URYVL,IL2VL,true
2,2023-01-09-15,87,44.2799988,19.4400005,8.64000034,OLQDL,OLQDL,OLQDL,true
2,2023-01-09-15,88,42.6599998,29.1599998,7.55999994,URBL,IL1L,IL1L,true
2,2023-01-09-15,89,57.2400017,18.8999996,19.9799995,SAAVR,RIAR,SAAVR,true
2,2023-01-09-15,90,22.1399994,36.1800003,6.48000002,I2L,I2L,I2L,true
2,2023-01-09-15,91,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,92,58.3199997,27,7.01999998,AVAL,AVAL,AVAL,true
2,2023-01-09-15,93,36.1800003,24.8400002,18.8999996,IL1R,IL1R,IL1R,true
2,2023-01-09-15,94,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,95,73.4400024,20.5200005,23.2199993,AVDR,AVDR,AVDR,true
2,2023-01-09-15,96,65.8799973,18.3600006,7.01999998,ASGL,ASGL,ASGL,true
2,2023-01-09-15,97,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,98,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-15,99,78.3000031,16.2000008,12.4200001,M2L,I6,I4,false
2,2023-01-09-15,100,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,101,59.4000015,14.5799999,21.6000004,SMDVR,SMDVR,ASKR,true
2,2023-01-09-15,102,23.7600002,32.4000015,18.8999996,NSMR,NSMR,NSMR,true
2,2023-01-09-15,103,65.3399963,12.96,8.64000034,ADLL,ASKL,ASKL,true
2,2023-01-09-15,104,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,105,49.6800003,28.0799999,6.48000002,RMEL,RMEL,RMEL,true
2,2023-01-09-15,106,70.7399979,18.3600006,7.55999994,AVHL,AVHL,AVHL,true
2,2023-01-09-15,107,57.2400017,11.8800001,13.5,RID,RID,RID,true
2,2023-01-09-15,108,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-15,109,68.0400009,30.2399998,16.7399998,RIH,AVL,RIH,true
2,2023-01-09-15,110,75.5999985,26.4599991,10.2600002,RIML,RIBL,RIML,true
2,2023-01-09-15,111,71.8199997,32.9399986,13.5,AIA?,SAADL,SMDDL,false
2,2023-01-09-15,112,72.3600006,31.8600006,22.6800003,RMDDR,RMDDR,RMDDR,true
2,2023-01-09-15,113,57.7799988,16.2000008,9.72000027,URXL,URXL,CEPDL,true
2,2023-01-09-15,114,82.6200027,19.4400005,29.1599998,ADER,ADER,FLPR,true
2,2023-01-09-15,115,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,116,93.9599991,16.7399998,7.55999994,M5,M5,M5,true
2,2023-01-09-15,117,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,118,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,119,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,120,87.4800034,35.6399994,13.5,AIM?,AIYL,AIYL,false
2,2023-01-09-15,121,39.9599991,20.5200005,7.01999998,URYDL,URYDL,URYDL,true
2,2023-01-09-15,122,0,0,0,,IL2DR,IL2L,false
2,2023-01-09-15,123,58.3199997,19.9799995,8.10000038,RIAL,RIAL,RIAL,true
2,2023-01-09-15,124,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,125,77.7600021,26.4599991,23.2199993,RIMR,RICR,RIMR,true
2,2023-01-09-15,126,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,127,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,128,33.4799995,19.4400005,16.7399998,URADR,URADR,URADR,true
2,2023-01-09-15,129,82.0800018,34.5600014,13.5,AVL,AIYL,AIYL,true
2,2023-01-09-15,130,78.3000031,24.2999992,25.3799992,RICR,AIZR,RICR,true
2,2023-01-09-15,131,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,132,21.6000004,22.1399994,9.72000027,MI,MI,MI,true
2,2023-01-09-15,133,64.2600021,13.5,17.2800007,ADLR,ADLR,ADLR,true
2,2023-01-09-15,134,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,135,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,136,41.0400009,21.6000004,9.72000027,IL1DL,IL1DL,IL1DL,true
2,2023-01-09-15,137,57.2400017,15.1199999,15.6599998,URXR,URXR,CEPDR,true
2,2023-01-09-15,138,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,139,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,140,29.1599998,23.7600002,11.8800001,M4,M4,M4,true
2,2023-01-09-15,141,55.6199989,33.4799995,12.96,RMEV,RMEV,SAADL,true
2,2023-01-09-15,142,0,0,0,,IL2DR,ALA,false
2,2023-01-09-15,143,39.9599991,20.5200005,14.5799999,IL1DR,IL1DR,RMED,true
2,2023-01-09-15,144,90.1800003,27.5400009,7.55999994,FLPL,FLPL,FLPL,true
2,2023-01-09-15,145,85.8600006,33.4799995,23.7600002,SMBVR,AIYR,AIMR,true
2,2023-01-09-15,146,21.0599995,32.4000015,18.8999996,I2R,I2R,I2R,true
2,2023-01-23-08,0,27,27,31.3199997,ADER,IL2R,I2R,true
2,2023-01-23-08,1,34.0200005,30.7800007,6.48000002,AVDL,IL2L,URYVL,true
2,2023-01-23-08,2,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,3,41.0400009,31.8600006,28.0799999,AVJR,RMER,MCR,true
2,2023-01-23-08,4,81,21.0599995,9.18000031,IL1VL,AVHL,ASIL,true
2,2023-01-23-08,5,23.7600002,22.1399994,29.1599998,AQR,IL2DR,IL2DR,true
2,2023-01-23-08,6,39.9599991,22.6800003,18.8999996,SAADL,OLQDR,ALA,true
2,2023-01-23-08,7,76.6800003,30.2399998,22.6800003,OLLR,AIBR,AWAR,true
2,2023-01-23-08,8,35.6399994,36.7200012,6.48000002,AINL,URYVL,I2L,true
2,2023-01-23-08,9,48.0600014,23.7600002,19.4400005,RMDDR,URXR,URBR,true
2,2023-01-23-08,10,42.6599998,38.3400002,27,RIVR,OLQVR,NSMR,true
2,2023-01-23-08,11,81.5400009,30.2399998,24.2999992,IL2R,AUAR,RIS,true
2,2023-01-23-08,12,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,13,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,14,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,15,59.9399986,21.0599995,21.0599995,CEPVR,CEPDR,CEPDR,true
2,2023-01-23-08,16,107.459999,22.6800003,10.8000002,I1L,RMGL,ADEL,true
2,2023-01-23-08,17,44.8199997,32.4000015,8.64000034,AWBL,BAGL,OLQVL,true
2,2023-01-23-08,18,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,19,68.5800018,23.7600002,22.1399994,BAGR,AWBR,ASER,true
2,2023-01-23-08,20,35.6399994,19.9799995,12.4200001,SAADR,IL1DL,M4,true
2,2023-01-23-08,21,40.5,40.5,9.72000027,RIVL,IL2VL,IL1VL,true
2,2023-01-23-08,22,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,23,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,24,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,25,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,26,71.2799988,25.9200001,10.2600002,URAVL,AWAL,AWBL,true
2,2023-01-23-08,27,31.8600006,20.5200005,18.8999996,AIY?,URADR,I3,false
2,2023-01-23-08,28,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,29,56.1599998,31.3199997,8.10000038,RMDVL,RMDVL,RMDVL,true
2,2023-01-23-08,30,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,31,97.1999969,33.4799995,21.6000004,IL2DR,AIYR,AIYL,true
2,2023-01-23-08,32,91.8000031,36.1800003,12.96,IL2DL,AIML,RMDDL,true
2,2023-01-23-08,33,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,34,23.7600002,29.1599998,5.4000001,FLPL,IL2DL,I2L,true
2,2023-01-23-08,35,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,36,27.5400009,26.4599991,7.01999998,AIZL,IL2DL,URADL,true
2,2023-01-23-08,37,97.1999969,10.8000002,16.7399998,IL1VR,M1,M5,true
2,2023-01-23-08,38,95.0400009,17.2800007,19.4400005,I2R,AINR,I4,true
2,2023-01-23-08,39,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,40,82.0800018,30.2399998,7.55999994,URBL,AUAL,AVDL,true
2,2023-01-23-08,41,75.5999985,33.4799995,20.5200005,IL1DR,AIBR,RMDDR,true
2,2023-01-23-08,42,37.2599983,38.8800011,17.8199997,I4,M3R,NSMR,true
2,2023-01-23-08,43,43.7400017,32.4000015,27.5400009,AVDR,RMER,URAVR,true
2,2023-01-23-08,44,52.3800011,39.4199982,19.4400005,URXR,IL1VR,CEPVR,true
2,2023-01-23-08,45,0,0,0,,IL2DR,ALA,false
2,2023-01-23-08,46,85.3199997,24.8400002,10.2600002,M3L,AVDL,AVJL,true
2,2023-01-23-08,47,46.9799995,31.8600006,27.5400009,ASER,RMDVR,RMEV,true
2,2023-01-23-08,48,55.0800018,33.4799995,10.8000002,AVEL,CEPVL,AVEL,true
2,2023-01-23-08,49,78.8399963,29.1599998,9.18000031,IL1L,RIBL,ASEL,true
2,2023-01-23-08,50,84.7799988,21.0599995,19.4400005,M3R,AVJR,AVJR,true
2,2023-01-23-08,51,43.7400017,38.3400002,10.8000002,ASIL,OLQVL,NSML,true
